OBJECTID,CRECID,OS12FIG,EASTING,NORTHING,TRUNK_NON,POSSDUPLIC,DEERSPP,INCCOUNTRY,INCCOUNTY,INCMONTH,INCROADNO,INCYEAR,PEOPLEINJY,PERSTITLE,REALINCDAT,YEARSPAN,OID_T
3728,12805220.000000,267458665373,267458.000000,665373.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,17/02/2010,,3526.00000000
2105,12805117.000000,269797665377,269797.000000,665377.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2009.000000,0.000000,,19/05/2009,,775.00000000
8340,12755166.000000,270100665400,270100.000000,665400.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A752,2003.000000,0.000000,,10/11/2003,,11996.00000000
4842,12824465.000000,267320665429,267320.000000,665429.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,15/06/2011,,5403.00000000
12185,12827242.000000,269866665514,269866.000000,665514.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2012.000000,0.000000,,24/04/2012,,6463.00000000
583,12751625.000000,269885665572,269885.000000,665572.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2008.000000,0.000000,,07/06/2008,,1901.00000000
1297,12805120.000000,269906665696,269906.000000,665696.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2009.000000,0.000000,,07/06/2009,,584.00000000
493,12805127.000000,269913665726,269913.000000,665726.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2009.000000,0.000000,,08/07/2009,,392.00000000
3069,12805215.000000,266815665762,266815.000000,665762.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,05/11/2009,,5808.00000000
5423,12827333.000000,266725665840,266725.000000,665840.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,04/06/2012,,4769.00000000
5422,12827334.000000,266701665858,266701.000000,665858.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,04/06/2012,,4768.00000000
10202,12827216.000000,266674665881,266674.000000,665881.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,17/03/2012,,6788.00000000
4653,12824446.000000,260790665884,260790.000000,665884.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,21/06/2011,,5366.00000000
12654,12814276.000000,264311665979,264311.000000,665979.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,07/03/2011,,7383.00000000
11973,12827448.000000,264390665983,264390.000000,665983.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,15/12/2012,,6407.00000000
571,12751632.000000,264396665984,264396.000000,665984.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2008.000000,0.000000,,09/06/2008,,1889.00000000
5170,12827371.000000,264183665986,264183.000000,665986.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,16/07/2012,,3905.00000000
11802,12827452.000000,264585665996,264585.000000,665996.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,19/12/2012,,6391.00000000
58,12755450.000000,261329666013,261329.000000,666013.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,03/03/2009,,261.00000000
5600,12824457.000000,264858666043,264858.000000,666043.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,09/08/2011,,4793.00000000
2992,12751648.000000,264978666064,264978.000000,666064.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2008.000000,0.000000,,14/07/2008,,1764.00000000
3308,12827274.000000,266323666068,266323.000000,666068.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,09/05/2012,,5894.00000000
3723,12805221.000000,264953666078,264953.000000,666078.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,19/02/2010,,3521.00000000
4542,12814245.000000,261870666085,261870.000000,666085.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,05/12/2010,,3735.00000000
10051,12827406.000000,264878666091,264878.000000,666091.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,30/09/2012,,7555.00000000
4914,12805213.000000,265162666095,265162.000000,666095.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,21/10/2009,,6082.00000000
12592,12824462.000000,266228666098,266228.000000,666098.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,02/05/2011,,6562.00000000
2799,12749256.000000,266307666098,266307.000000,666098.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2008.000000,0.000000,,09/01/2008,,2442.00000000
370,12751644.000000,266158666100,266158.000000,666100.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2008.000000,0.000000,,19/06/2008,,1839.00000000
11974,12827447.000000,265333666103,265333.000000,666103.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,15/12/2012,,6408.00000000
11024,12827422.000000,261916666105,261916.000000,666105.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,11/11/2012,,6991.00000000
2525,12805200.000000,264992666107,264992.000000,666107.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,10/05/2009,,889.00000000
4477,12827264.000000,261926666109,261926.000000,666109.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,06/05/2012,,6152.00000000
9589,12814149.000000,266171666114,266171.000000,666114.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,20/05/2010,,6644.00000000
11970,12827449.000000,266082666116,266082.000000,666116.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,16/12/2012,,6404.00000000
9581,12814152.000000,266147666121,266147.000000,666121.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,21/05/2010,,6636.00000000
6123,12824460.000000,265805666143,265805.000000,666143.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2011.000000,0.000000,,26/12/2011,,3336.00000000
4893,12814178.000000,262121666146,262121.000000,666146.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80 W,2010.000000,0.000000,,06/06/2010,,6061.00000000
9976,12827430.000000,265984666147,265984.000000,666147.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,23/11/2012,,6719.00000000
3636,12825459.000000,253205666157,253205.000000,666157.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,04/07/2011,,5110.00000000
279,12805212.000000,265544666158,265544.000000,666158.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,25/07/2009,,330.00000000
2072,12805196.000000,265821666159,265821.000000,666159.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,03/05/2009,,34.00000000
12016,12827246.000000,265715666161,265715.000000,666161.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,26/04/2012,,6450.00000000
4894,12814180.000000,264954666167,264954.000000,666167.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,06/06/2010,,6062.00000000
6226,12807403.000000,267864666211,267864.000000,666211.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,30/12/2009,,4964.00000000
6220,12805189.000000,262366666212,262366.000000,666212.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,01/01/2010,,4958.00000000
3963,12827380.000000,262399666228,262399.000000,666228.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,04/08/2012,,3609.00000000
2549,12755245.000000,260354666252,260354.000000,666252.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B763,2008.000000,0.000000,,04/09/2008,,1626.00000000
12488,12751354.000000,262244666264,262244.000000,666264.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2006.000000,0.000000,,11/09/2006,,8144.00000000
3165,12827363.000000,262394666308,262394.000000,666308.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,27/06/2012,,4183.00000000
3199,12825478.000000,260183666312,260183.000000,666312.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,11/10/2011,,4217.00000000
10820,12827428.000000,263858666323,263858.000000,666323.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2012.000000,0.000000,,21/11/2012,,6943.00000000
9641,12805222.000000,263834666330,263834.000000,666330.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,23/04/2010,,7456.00000000
5536,12805193.000000,262352666331,262352.000000,666331.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,27/03/2010,,3202.00000000
661,12805209.000000,262445666339,262445.000000,666339.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,04/07/2009,,407.00000000
59,12755451.000000,262588666348,262588.000000,666348.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,03/03/2009,,262.00000000
3881,12807399.000000,263818666350,263818.000000,666350.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,10/10/2009,,6111.00000000
11820,12805226.000000,259451666354,259451.000000,666354.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,09/05/2010,,7168.00000000
850,12751437.000000,269996666376,269996.000000,666376.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2007.000000,0.000000,,21/05/2007,,2989.00000000
5440,12807397.000000,262483666378,262483.000000,666378.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2009.000000,0.000000,,15/11/2009,,5543.00000000
1956,12755291.000000,268762666399,268762.000000,666399.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,U,2008.000000,0.000000,,02/11/2008,,1489.00000000
12152,12650909.000000,265100666400,265100.000000,666400.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2004.000000,0.000000,,31/05/2004,,8894.00000000
651,12751466.000000,262412666415,262412.000000,666415.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2007.000000,0.000000,,24/06/2007,,2840.00000000
5534,12814452.000000,266865666423,266865.000000,666423.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2010.000000,0.000000,,27/03/2010,,3200.00000000
492,12805181.000000,262526666465,262526.000000,666465.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,08/07/2009,,391.00000000
139,12749173.000000,264490666470,264490.000000,666470.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2008.000000,0.000000,,10/05/2008,,1044.00000000
842,12751443.000000,269992666489,269992.000000,666489.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2007.000000,0.000000,,22/05/2007,,2981.00000000
973,12751612.000000,262722666495,262722.000000,666495.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2008.000000,0.000000,,28/05/2008,,1984.00000000
5018,12814599.000000,263615666505,263615.000000,666505.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,15/01/2010,,4671.00000000
1037,12751490.000000,269990666544,269990.000000,666544.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2007.000000,0.000000,,16/08/2007,,2717.00000000
1267,12749417.000000,264823666554,264823.000000,666554.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2007.000000,0.000000,,04/06/2007,,2895.00000000
5015,12805217.000000,262958666575,262958.000000,666575.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,16/01/2010,,4668.00000000
10783,12814138.000000,263536666586,263536.000000,666586.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,16/05/2010,,6906.00000000
6070,12814201.000000,263526666595,263526.000000,666595.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8W,2010.000000,0.000000,,29/06/2010,,5715.00000000
10806,12805227.000000,262995666596,262995.000000,666596.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M8,2010.000000,0.000000,,12/05/2010,,6929.00000000
1841,12751458.000000,269986666611,269986.000000,666611.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2007.000000,0.000000,,02/06/2007,,2906.00000000
460,12805182.000000,262503666635,262503.000000,666635.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,18/07/2009,,359.00000000
2996,12751646.000000,262535666672,262535.000000,666672.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,13/07/2008,,1768.00000000
5537,12814438.000000,260400666736,260400.000000,666736.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2010.000000,0.000000,,26/03/2010,,3203.00000000
3915,12827759.000000,262571666745,262571.000000,666745.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,06/05/2012,,6145.00000000
97,12805186.000000,262555666789,262555.000000,666789.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,02/08/2009,,300.00000000
289,12805183.000000,262558666796,262558.000000,666796.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,23/07/2009,,340.00000000
4831,12825491.000000,263647666904,263647.000000,666904.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A80,2011.000000,0.000000,,15/06/2011,,5392.00000000
4957,12827379.000000,269939666920,269939.000000,666920.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2012.000000,0.000000,,31/07/2012,,3845.00000000
311,12751564.000000,269951666946,269951.000000,666946.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2008.000000,0.000000,,07/05/2008,,1064.00000000
1361,12755429.000000,269927666977,269927.000000,666977.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2008.000000,0.000000,,15/12/2008,,1354.00000000
9594,12827439.000000,269942666980,269942.000000,666980.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2012.000000,0.000000,,09/12/2012,,6649.00000000
266,12805184.000000,262572667042,262572.000000,667042.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,28/07/2009,,317.00000000
5540,12825476.000000,259502667066,259502.000000,667066.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,19/10/2011,,3970.00000000
4362,12814442.000000,264718667066,264718.000000,667066.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2010.000000,0.000000,,15/12/2010,,3706.00000000
6713,12749534.000000,264718667066,264718.000000,667066.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B768,2006.000000,0.000000,,29/11/2006,,11605.00000000
5111,12749456.000000,265203667141,265203.000000,667141.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,U,2007.000000,0.000000,,03/05/2007,,3083.00000000
5287,12751409.000000,269888667176,269888.000000,667176.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2007.000000,0.000000,,30/04/2007,,3106.00000000
461,12807441.000000,268111667199,268111.000000,667199.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,17/07/2009,,360.00000000
8094,12650915.000000,267500667200,267500.000000,667200.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B806,2004.000000,0.000000,,28/02/2004,,11186.00000000
12615,12814163.000000,269885667213,269885.000000,667213.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2010.000000,0.000000,,26/05/2010,,6585.00000000
10458,12825498.000000,264921667223,264921.000000,667223.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,31/12/2011,,7654.00000000
2926,12751593.000000,269878667253,269878.000000,667253.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2008.000000,0.000000,,18/05/2008,,983.00000000
259,12805185.000000,262604667254,262604.000000,667254.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,30/07/2009,,310.00000000
888,12805124.000000,269876667292,269876.000000,667292.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2009.000000,0.000000,,20/06/2009,,482.00000000
2131,12807400.000000,262996667295,262996.000000,667295.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,15/05/2009,,801.00000000
2728,12749149.000000,262996667298,262996.000000,667298.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2008.000000,0.000000,,22/05/2008,,938.00000000
2596,12749239.000000,262996667298,262996.000000,667298.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2008.000000,0.000000,,01/02/2008,,2390.00000000
325,12749183.000000,268471667307,268471.000000,667307.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B806,2008.000000,0.000000,,02/05/2008,,1078.00000000
1447,12749447.000000,267658667308,267658.000000,667308.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B806,2007.000000,0.000000,,15/05/2007,,3024.00000000
2115,12805179.000000,262620667327,262620.000000,667327.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,18/05/2009,,785.00000000
2694,12755461.000000,262629667348,262629.000000,667348.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,30/03/2009,,199.00000000
3748,12827783.000000,269087667370,269087.000000,667370.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,16/08/2012,,3546.00000000
6294,12807401.000000,263157667373,263157.000000,667373.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,09/11/2009,,5787.00000000
4237,12805131.000000,269891667423,269891.000000,667423.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2009.000000,0.000000,,08/12/2009,,5255.00000000
11830,12805195.000000,262744667428,262744.000000,667428.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,08/05/2010,,7178.00000000
3922,12827392.000000,269876667431,269876.000000,667431.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M73,2012.000000,0.000000,,12/08/2012,,3568.00000000
6043,12805190.000000,262761667455,262761.000000,667455.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,07/01/2010,,4932.00000000
2095,12805180.000000,262805667469,262805.000000,667469.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,20/05/2009,,765.00000000
5738,12805192.000000,262800667470,262800.000000,667470.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,07/03/2010,,3253.00000000
11029,12827421.000000,262943667496,262943.000000,667496.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,10/11/2012,,6996.00000000
2754,12751675.000000,263120667543,263120.000000,667543.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,11/08/2008,,1678.00000000
12603,12825472.000000,257996667563,257996.000000,667563.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,30/04/2011,,6573.00000000
4927,12805188.000000,263186667600,263186.000000,667600.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,17/10/2009,,6095.00000000
12973,12755126.000000,268100667600,268100.000000,667600.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2002.000000,0.000000,,01/05/2002,,13280.00000000
2536,12805178.000000,263207667617,263207.000000,667617.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,09/05/2009,,900.00000000
3838,12814218.000000,263222667629,263222.000000,667629.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80 W,2010.000000,0.000000,,04/08/2010,,5160.00000000
2686,12755463.000000,263233667640,263233.000000,667640.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,02/04/2009,,191.00000000
6028,12814222.000000,263266667672,263266.000000,667672.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80 W,2010.000000,0.000000,,11/08/2010,,4917.00000000
4358,12814443.000000,264768667680,264768.000000,667680.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A80,2010.000000,0.000000,,16/12/2010,,3702.00000000
5024,12805191.000000,263284667692,263284.000000,667692.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,15/01/2010,,4677.00000000
9288,12650908.000000,264900667700,264900.000000,667700.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A75,2004.000000,0.000000,,23/09/2004,,10679.00000000
2475,12755470.000000,263334667761,263334.000000,667761.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,19/04/2009,,132.00000000
5210,12827732.000000,257517667815,257517.000000,667815.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,11/06/2012,,4709.00000000
2778,12751667.000000,263378667839,263378.000000,667839.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,05/08/2008,,1702.00000000
1459,12749449.000000,262951667875,262951.000000,667875.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B765,2007.000000,0.000000,,12/05/2007,,3036.00000000
5962,12805187.000000,263415667903,263415.000000,667903.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,18/09/2009,,4087.00000000
534,12749198.000000,258987667960,258987.000000,667960.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2008.000000,0.000000,,08/04/2008,,1136.00000000
3491,12827268.000000,263519668059,263519.000000,668059.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,07/05/2012,,5925.00000000
5160,12827746.000000,260437668189,260437.000000,668189.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,15/07/2012,,3895.00000000
6165,12827745.000000,260437668189,260437.000000,668189.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,11/07/2012,,4141.00000000
6169,12827744.000000,260437668189,260437.000000,668189.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,10/07/2012,,4145.00000000
5779,12807394.000000,258902668208,258902.000000,668208.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2009.000000,0.000000,,01/10/2009,,4058.00000000
6095,12814435.000000,258901668209,258901.000000,668209.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2010.000000,0.000000,,22/06/2010,,5740.00000000
5464,12807395.000000,258901668209,258901.000000,668209.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2009.000000,0.000000,,10/11/2009,,5567.00000000
4958,12827738.000000,258901668209,258901.000000,668209.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,30/07/2012,,3846.00000000
4273,12825473.000000,258901668209,258901.000000,668209.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2011.000000,0.000000,,20/05/2011,,5999.00000000
826,12749433.000000,258905668214,258905.000000,668214.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2007.000000,0.000000,,23/05/2007,,2965.00000000
1660,12749386.000000,258905668214,258905.000000,668214.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2007.000000,0.000000,,20/07/2007,,2776.00000000
1032,12749371.000000,258905668214,258905.000000,668214.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2007.000000,0.000000,,20/08/2007,,2712.00000000
11459,12653007.000000,258905668215,258905.000000,668215.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A807,2005.000000,0.000000,,19/09/2005,,7887.00000000
12054,12827418.000000,263646668315,263646.000000,668315.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,30/10/2012,,7246.00000000
6163,12827367.000000,263649668320,263649.000000,668320.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,12/07/2012,,4139.00000000
7403,12749693.000000,260209668321,260209.000000,668321.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2006.000000,0.000000,,29/01/2006,,10179.00000000
6137,12825492.000000,263776668337,263776.000000,668337.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M89,2011.000000,0.000000,,19/12/2011,,3350.00000000
11994,12827442.000000,263713668363,263713.000000,668363.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2012.000000,0.000000,,10/12/2012,,6428.00000000
6164,12827720.000000,255194668370,255194.000000,668370.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,11/07/2012,,4140.00000000
1474,12751423.000000,263747668398,263747.000000,668398.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2007.000000,0.000000,,09/05/2007,,3051.00000000
10332,12653223.000000,257200668400,257200.000000,668400.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,X-EDINBURGH,2005.000000,0.000000,,08/06/2005,,9391.00000000
2698,12755460.000000,263717668406,263717.000000,668406.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2009.000000,0.000000,,28/03/2009,,203.00000000
2473,12807398.000000,263835668455,263835.000000,668455.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A80,2009.000000,0.000000,,19/04/2009,,130.00000000
11331,12749600.000000,263850668457,263850.000000,668457.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2006.000000,0.000000,,08/07/2006,,8688.00000000
12665,12814273.000000,263823668458,263823.000000,668458.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80 W,2011.000000,0.000000,,02/03/2011,,7394.00000000
12666,12824452.000000,263823668458,263823.000000,668458.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2011.000000,0.000000,,02/03/2011,,7395.00000000
